name,ortholog_ensg,description,stat,baseMean,LFC_raw,LFC_shrunk,pvalue,padj,mouse_ids
TRAPPC8,ENSG00000153339,trafficking protein particle complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:29169],0.1685693194514644,981.908867486346,0.0066849740515675,0.0042275647345205,0.866135414694253,0.961418696588267,FBgn0260655
INO80C,ENSG00000153391,INO80 complex subunit C [Source:HGNC Symbol;Acc:HGNC:26994],0.537047871279819,46.293494469129286,0.0862697301057887,0.0081958884056491,0.5912345473438338,0.85515641760044,FBgn0040929
LPCAT1,ENSG00000153395,lysophosphatidylcholine acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:25718],-0.1706470095065497,1621.2415864181903,-0.0059758324996296,-0.0040878915872502,0.864501331786827,0.9609681449452184,FBgn0052699
ING1,ENSG00000153487,inhibitor of growth family member 1 [Source:HGNC Symbol;Acc:HGNC:6062],1.010283684918759,890.7976114963251,0.0427136525483987,0.0269046597778108,0.3123593954462463,0.6824163002597974,FBgn0038546
FBXL2,ENSG00000153558,F-box and leucine rich repeat protein 2 [Source:HGNC Symbol;Acc:HGNC:13598],0.945570842332914,113.61885309741513,0.0959827345107885,0.0211427070020951,0.3443675219073019,0.7078894574135147,FBgn0037236; FBgn0039667; FBgn0033639; FBgn0039554; FBgn0033337
UBP1,ENSG00000153560,upstream binding protein 1 [Source:HGNC Symbol;Acc:HGNC:12507],-0.5115449549071469,2.348890524423991,-0.3263446427545187,-0.002093791470065,0.6089695182142709,,FBgn0050011
RMND5A,ENSG00000153561,required for meiotic nuclear division 5 homolog A [Source:HGNC Symbol;Acc:HGNC:25850],0.434892328234388,1067.7413951041117,0.0196442146717078,0.0114070646292851,0.6636405834479506,0.8872559629103323,FBgn0034573
RPIA,ENSG00000153574,ribose 5-phosphate isomerase A [Source:HGNC Symbol;Acc:HGNC:10297],-0.2620219842933717,829.8716616775623,-0.0184280791758962,-0.0064749719303967,0.7933044931348674,0.9376371503809174,FBgn0050410
GOLGA8F,ENSG00000153684,golgin A8 family member F [Source:HGNC Symbol;Acc:HGNC:32378],-0.9819116212113718,1209.0926897088518,-0.0336552450449544,-0.0240870354060215,0.3261433900394748,0.6936971434706165,FBgn0034697
CNKSR3,ENSG00000153721,CNKSR family member 3 [Source:HGNC Symbol;Acc:HGNC:23034],0.7297519902680526,950.629345583916,0.0322893937504167,0.0190740638645004,0.4655417954682556,0.784426531518911,FBgn0286070
GTF2E1,ENSG00000153767,general transcription factor IIE subunit 1 [Source:HGNC Symbol;Acc:HGNC:4650],-0.7623980139346179,495.1278751552902,-0.0369944398014639,-0.0203415490977552,0.4458224912458828,0.7750591312150223,FBgn0015828
TGIF2LX,ENSG00000153779,TGFB induced factor homeobox 2 like X-linked [Source:HGNC Symbol;Acc:HGNC:18570],-1.9514568206449008,3883.92772986534,-0.0582425397250004,-0.0471215203828533,0.0510027279097931,0.2737580049338247,FBgn0000611; FBgn0001235; FBgn0033749; FBgn0033748
ZDHHC7,ENSG00000153786,zinc finger DHHC-type palmitoyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:18459],-1.7715712887433015,308.4136317197882,-0.1036173419618345,-0.0580826952339154,0.0764657491991623,0.3426596986601894,FBgn0033474; FBgn0027453
CIBAR2,ENSG00000153789,CBY1 interacting BAR domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24781],1.8064283862595123,77.37668772116206,0.2116766310099238,0.0453957814899127,0.0708514509321125,0.328189267996861,FBgn0032428
TMPRSS11D,ENSG00000153802,transmembrane serine protease 11D [Source:HGNC Symbol;Acc:HGNC:24059],1.867903454376139,21.719683100397404,0.4486917321870622,0.0216636790606869,0.0617755293159874,0.3044499369413659,FBgn0003319; FBgn0030027; FBgn0250841
JAZF1,ENSG00000153814,JAZF zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:28917],1.9591453890981951,2810.2385472873248,0.0705136399810189,0.053652785037286,0.0500957625257901,0.271148245356127,FBgn0039831
KCTD15,ENSG00000153885,potassium channel tetramerization domain containing 15 [Source:HGNC Symbol;Acc:HGNC:23297],-1.0056788495383433,386.5850351533864,-0.0565899003477493,-0.0278073856549541,0.3145700805408117,0.6840880348231577,FBgn0034636
ZNF599,ENSG00000153896,zinc finger protein 599 [Source:HGNC Symbol;Acc:HGNC:26408],-0.8553784991512086,111.1092985484098,-0.0767178757830244,-0.0202108483702692,0.3923416426350359,0.7419026610294275,FBgn0036522; FBgn0260741; FBgn0024975
LGI4,ENSG00000153902,leucine rich repeat LGI family member 4 [Source:HGNC Symbol;Acc:HGNC:18712],-2.816326651233552,667.1005915737005,-0.4483624748866128,-0.2756026791603312,0.0048576249462437,0.0624525820707217,FBgn0035575; FBgn0005775; FBgn0028872; FBgn0028370
DDAH1,ENSG00000153904,dimethylarginine dimethylaminohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:2715],0.9870797217445214,413.0511102358985,0.0543370457213815,0.0272673332192213,0.3236035579589041,0.6914022264065978,FBgn0030467
SREK1,ENSG00000153914,splicing regulatory glutamic acid and lysine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:17882],1.2475859855545766,1001.8549829633334,0.0427503647605391,0.0311827915705993,0.2121827133523042,0.5736276762914548,FBgn0024285
DGKE,ENSG00000153933,diacylglycerol kinase epsilon [Source:HGNC Symbol;Acc:HGNC:2852],-0.7739668808360257,14723.99164236586,-0.0302299182138662,-0.0196530503741062,0.4389503768754538,0.7701237597350356,FBgn0261549; FBgn0085413
HS2ST1,ENSG00000153936,heparan sulfate 2-O-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:5193],-0.1788471404537591,705.2744290997143,-0.0102885730640971,-0.0045224053006502,0.8580577292466056,0.9592793284464654,FBgn0024230
MSI2,ENSG00000153944,musashi RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:18585],-1.6831994472385396,5314.316901345131,-0.0634503083169495,-0.0453601694376858,0.09233648780401,0.3762913122424616,FBgn0011666; FBgn0260943
CACNA2D1,ENSG00000153956,calcium voltage-gated channel auxiliary subunit alpha2delta 1 [Source:HGNC Symbol;Acc:HGNC:1399],1.2992476768646577,4520.592679495876,0.0589247420536048,0.0362536527694393,0.1938589443917378,0.5517194522835243,FBgn0261041
ZUP1,ENSG00000153975,zinc finger containing ubiquitin peptidase 1 [Source:HGNC Symbol;Acc:HGNC:21224],1.567188237617489,773.0574277362836,0.0861213104429562,0.0482146404673407,0.1170706990010672,0.4282071576445563,FBgn0038301; FBgn0000520
HS3ST3A1,ENSG00000153976,heparan sulfate-glucosamine 3-sulfotransferase 3A1 [Source:HGNC Symbol;Acc:HGNC:5196],-0.725832794290937,1636.818951758616,-0.0246100877728918,-0.0174814372525296,0.4679412801253971,0.7869469838275881,FBgn0020251
NUS1,ENSG00000153989,NUS1 dehydrodolichyl diphosphate synthase subunit [Source:HGNC Symbol;Acc:HGNC:21042],1.8002970578645665,165.03975967157405,0.1526127898923202,0.0572803533418636,0.0718137452337334,0.3305952532989112,FBgn0031312
PPP2R5E,ENSG00000154001,protein phosphatase 2 regulatory subunit B'epsilon [Source:HGNC Symbol;Acc:HGNC:9313],0.0013640725424257,7721.040339200787,3.72760283261975e-05,3.733342078485834e-05,0.9989116279161048,0.9993962541667916,FBgn0027492
ASB17,ENSG00000154007,ankyrin repeat and SOCS box containing 17 [Source:HGNC Symbol;Acc:HGNC:19769],-0.679338254862754,3056.380339452465,-0.0329745492924777,-0.018115354508285,0.4969235627989503,0.8041467354024961,FBgn0086704
GRAP,ENSG00000154016,GRB2 related adaptor protein [Source:HGNC Symbol;Acc:HGNC:4562],0.4944149354901787,1992.446011710654,0.019274064795151,0.0124263373568262,0.6210131681796298,0.8665416726184016,FBgn0010583
SLC5A10,ENSG00000154025,solute carrier family 5 member 10 [Source:HGNC Symbol;Acc:HGNC:23155],3.735472183768891,1082.1144398880451,0.2647188750054164,0.2246672418866632,0.0001873632904088,0.0057668742907627,FBgn0031998; FBgn0037895; FBgn0029950; FBgn0250757; FBgn0038641; FBgn0017448; FBgn0051262; FBgn0039873; FBgn0051668; FBgn0039872; FBgn0053124
AK5,ENSG00000154027,adenylate kinase 5 [Source:HGNC Symbol;Acc:HGNC:365],-1.7485522690201445,156.50344883405387,-0.2557104536951979,-0.0333283545916132,0.0803684430561492,0.35070837112866,FBgn0032083
SDHAF4,ENSG00000154079,succinate dehydrogenase complex assembly factor 4 [Source:HGNC Symbol;Acc:HGNC:20957],2.6658454431472096,5696.294686331435,0.567799626951492,0.0356142281418215,0.0076794989463278,0.0861624740321939,FBgn0031971
DNAAF1,ENSG00000154099,dynein axonemal assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:30539],0.6768295830073784,29.00461102850188,0.1209030409085274,0.0094978038463109,0.4985140860915928,0.8047154680530514,FBgn0023090
TBCEL,ENSG00000154114,tubulin folding cofactor E like [Source:HGNC Symbol;Acc:HGNC:28115],1.4354955202462167,3526.3442999531926,0.0611692715470042,0.0404853802600629,0.1511459439771959,0.489081048553526,FBgn0265512
JPH3,ENSG00000154118,junctophilin 3 [Source:HGNC Symbol;Acc:HGNC:14203],0.0126732523359656,174.04668616931443,0.0009877000766073,0.0003164220415383,0.9898884782975148,0.9968493114294046,FBgn0032129
UBASH3B,ENSG00000154127,ubiquitin associated and SH3 domain containing B [Source:HGNC Symbol;Acc:HGNC:29884],-0.3745299653410015,599.0072475942236,-0.0204623107847777,-0.0097457738810228,0.7080100670160665,0.9062888462220404,FBgn0039137
TBRG1,ENSG00000154144,transforming growth factor beta regulator 1 [Source:HGNC Symbol;Acc:HGNC:29551],-0.2793337551432313,93.83942027060236,-0.0302114115099216,-0.0056355694169329,0.779988703969175,0.9325676631060024,FBgn0051111
TOMM70,ENSG00000154174,translocase of outer mitochondrial membrane 70 [Source:HGNC Symbol;Acc:HGNC:11985],-0.2875534022811713,611.401622360454,-0.0131799923130065,-0.0073783799617403,0.7736886184476641,0.9294946319146654,FBgn0032397
CC2D1B,ENSG00000154222,coiled-coil and C2 domain containing 1B [Source:HGNC Symbol;Acc:HGNC:29386],1.090338552455395,1057.357642969375,0.0354999564676961,0.0262763578387701,0.2755640387044775,0.6464939256158971,FBgn0261983
CERS3,ENSG00000154227,ceramide synthase 3 [Source:HGNC Symbol;Acc:HGNC:23752],-0.3908804996863475,1208.4424012805157,-0.0172607011582816,-0.0100778293908142,0.695885568570083,0.9022099959167768,FBgn0040918
PRKCA,ENSG00000154229,protein kinase C alpha [Source:HGNC Symbol;Acc:HGNC:9393],-1.636117490535554,9165.263263481993,-0.0561516530951072,-0.0422138545177563,0.1018150002861128,0.3972056254067763,FBgn0020621; FBgn0287828; FBgn0004784; FBgn0003091
ABCA9,ENSG00000154258,ATP binding cassette subfamily A member 9 [Source:HGNC Symbol;Acc:HGNC:39],4.969374664281852,2674.4931046401675,0.1819237393724458,0.1692000034408813,6.716917153281197e-07,5.3275486744217246e-05,FBgn0031170; FBgn0083956; FBgn0034493; FBgn0263747; FBgn0031169; FBgn0031171; FBgn0028539; FBgn0036747; FBgn0051213
ABCA6,ENSG00000154262,ATP binding cassette subfamily A member 6 [Source:HGNC Symbol;Acc:HGNC:36],4.969374664281852,2674.4931046401675,0.1819237393724458,0.1692000034408813,6.716917153281197e-07,5.3275486744217246e-05,FBgn0031170; FBgn0083956; FBgn0034493; FBgn0263747; FBgn0031169; FBgn0031171; FBgn0028539; FBgn0036747; FBgn0051213
ABCA10,ENSG00000154263,ATP binding cassette subfamily A member 10 [Source:HGNC Symbol;Acc:HGNC:30],4.969374664281852,2674.4931046401675,0.1819237393724458,0.1692000034408813,6.716917153281197e-07,5.3275486744217246e-05,FBgn0031170; FBgn0083956; FBgn0034493; FBgn0263747; FBgn0031169; FBgn0031171; FBgn0028539; FBgn0036747; FBgn0051213
ABCA5,ENSG00000154265,ATP binding cassette subfamily A member 5 [Source:HGNC Symbol;Acc:HGNC:35],3.036337670125647,7663.869452144598,0.1685122516152947,0.1343144443134632,0.0023947101552983,0.0386698844734562,FBgn0083956; FBgn0034493; FBgn0031171; FBgn0028539; FBgn0051213
UCHL1,ENSG00000154277,ubiquitin C-terminal hydrolase L1 [Source:HGNC Symbol;Acc:HGNC:12513],-1.655414700809566,772.7842009637068,-0.076208194936895,-0.0494584766270083,0.0978404060040148,0.3892100410136563,FBgn0010288
MIA3,ENSG00000154305,MIA SH3 domain ER export factor 3 [Source:HGNC Symbol;Acc:HGNC:24008],0.53115792248504,2793.075338641941,0.0156568210550869,0.0114328597139511,0.5953093485674938,0.8563385453514828,FBgn0286898
DISP1,ENSG00000154309,dispatched RND transporter family member 1 [Source:HGNC Symbol;Acc:HGNC:19711],1.1014031866610543,220.4594627590605,0.0788023464348003,0.0297807379767614,0.2707212191426358,0.6425329397118107,FBgn0003892; FBgn0262867; FBgn0029088
TNIK,ENSG00000154310,TRAF2 and NCK interacting kinase [Source:HGNC Symbol;Acc:HGNC:30765],1.2664149936394464,4149.616137437743,0.038643236799558,0.0292416142053826,0.2053645456928661,0.5664831007595351,FBgn0010909
PGM5,ENSG00000154330,phosphoglucomutase 5 [Source:HGNC Symbol;Acc:HGNC:8908],-1.1138627505432206,7363.11964032193,-0.0610494491972975,-0.0306825628593721,0.2653380717011012,0.638071927215254,FBgn0003076
WNT3A,ENSG00000154342,Wnt family member 3A [Source:HGNC Symbol;Acc:HGNC:15983],0.8434739629562051,465.4142616428581,0.0427277096379144,0.0228251389718635,0.3989634216174674,0.7467681599243954,FBgn0010194; FBgn0004360; FBgn0031903
OBSCN,ENSG00000154358,"obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF [Source:HGNC Symbol;Acc:HGNC:15719]",-1.2761261049604335,10406.12615695494,-0.1329316634648383,-0.0287630828634296,0.2019109449148683,0.5608576920843772,FBgn0005666
LONRF1,ENSG00000154359,LON peptidase N-terminal domain and ring finger 1 [Source:HGNC Symbol;Acc:HGNC:26302],6.729312319539627,1545.8511263385449,0.2589683331800863,0.2480005133938364,1.7046680545670104e-11,6.060976658841533e-09,FBgn0052369
ENAH,ENSG00000154380,ENAH actin regulator [Source:HGNC Symbol;Acc:HGNC:18271],-0.6312345069171865,3726.540812021604,-0.022478316765328,-0.0154455027252123,0.5278872025974713,0.8196711983973066,FBgn0020767; FBgn0000578
PPP1R3A,ENSG00000154415,protein phosphatase 1 regulatory subunit 3A [Source:HGNC Symbol;Acc:HGNC:9291],-5.467556346416816,11177.984267189928,-0.4758687579564458,-0.4416359615832115,4.5628218590348923e-08,5.53497131629515e-06,FBgn0036428
SH3RF1,ENSG00000154447,SH3 domain containing ring finger 1 [Source:HGNC Symbol;Acc:HGNC:17650],-0.9703017655667032,53.97197876986981,-0.12686592100263,-0.0180317957638702,0.3318960974940383,0.698155819870716,FBgn0034264
GBP5,ENSG00000154451,guanylate binding protein 5 [Source:HGNC Symbol;Acc:HGNC:19895],3.2507125986504355,3537.732880674921,0.0961563137481442,0.0843273797597199,0.0011511616372462,0.0227597497180452,FBgn0039213
BUB3,ENSG00000154473,BUB3 mitotic checkpoint protein [Source:HGNC Symbol;Acc:HGNC:1151],-1.6538723847266128,281.2979640148359,-0.1036460099146284,-0.0528319349903776,0.0981534446674819,0.3901542667565176,FBgn0025457
DIPK1A,ENSG00000154511,divergent protein kinase domain 1A [Source:HGNC Symbol;Acc:HGNC:32213],-0.8243106652683776,510.6525900569268,-0.0417609630775287,-0.0222705136235115,0.409763060116493,0.753668732226393,FBgn0035179
MAGED4,ENSG00000154545,MAGE family member D4 [Source:HGNC Symbol;Acc:HGNC:23793],0.106949200331685,153.11343439453736,0.008542926799394,0.0025382366869432,0.9148292807721536,0.9756728086513936,FBgn0037481
SORBS2,ENSG00000154556,sorbin and SH3 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24098],-0.9703017655667032,53.97197876986981,-0.12686592100263,-0.0180317957638702,0.3318960974940383,0.698155819870716,FBgn0034264
ELOC,ENSG00000154582,elongin C [Source:HGNC Symbol;Acc:HGNC:11617],2.033031282544541,1787.8106583096246,0.1120898526901306,0.0705752291517224,0.0420493626212396,0.2464871961271186,FBgn0266711
PSMA8,ENSG00000154611,proteasome 20S subunit alpha 8 [Source:HGNC Symbol;Acc:HGNC:22985],1.064629424217569,1109.9144591287925,0.0471117289565058,0.0288397668715236,0.2870436590630678,0.6593243859655363,FBgn0010590
TMPRSS15,ENSG00000154646,transmembrane serine protease 15 [Source:HGNC Symbol;Acc:HGNC:9490],1.867903454376139,21.719683100397404,0.4486917321870622,0.0216636790606869,0.0617755293159874,0.3044499369413659,FBgn0003319; FBgn0030027; FBgn0250841
L3MBTL4,ENSG00000154655,L3MBTL histone methyl-lysine binding protein 4 [Source:HGNC Symbol;Acc:HGNC:26677],0.5332431542615624,1052.1827844996003,0.0187160127187323,0.0129423445795535,0.5938652723462884,0.8557985576213119,FBgn0002441; FBgn0032475
PDE1C,ENSG00000154678,phosphodiesterase 1C [Source:HGNC Symbol;Acc:HGNC:8776],1.3209599975827149,3397.012546690027,0.0341093492836527,0.0280214910026569,0.1865147027171914,0.5415807095795439,FBgn0085370; FBgn0266377
RABGEF1,ENSG00000154710,RAB guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:17676],-0.345752100214653,492.4374837752703,-0.0195661968229352,-0.0089532393918231,0.7295290258822236,0.914774417217916,FBgn0262937
MRPL39,ENSG00000154719,mitochondrial ribosomal protein L39 [Source:HGNC Symbol;Acc:HGNC:14027],0.1444788493531725,340.41596698535363,0.0110308013813798,0.0034871036426257,0.8851223569825794,0.9677713072165236,FBgn0036462
ATP5PF,ENSG00000154723,ATP synthase peripheral stalk subunit F6 [Source:HGNC Symbol;Acc:HGNC:847],0.8012134122432893,3630.556179096968,0.0384020091142513,0.0210641201148197,0.4230081079013578,0.7614589037309533,FBgn0016119; FBgn0035585
GABPA,ENSG00000154727,GA binding protein transcription factor subunit alpha [Source:HGNC Symbol;Acc:HGNC:4071],-2.1629157121636404,229.0766521086325,-0.1278824569322419,-0.0802352305547547,0.0305476630668412,0.2025575266123473,FBgn0004510
TSEN2,ENSG00000154743,tRNA splicing endonuclease subunit 2 [Source:HGNC Symbol;Acc:HGNC:28422],-0.6736584079454521,31.49285734631704,-0.112567730291135,-0.0099685339168433,0.5005285102838162,0.8055173200462664,FBgn0051812
WNT7A,ENSG00000154764,Wnt family member 7A [Source:HGNC Symbol;Acc:HGNC:12786],0.8434739629562051,465.4142616428581,0.0427277096379144,0.0228251389718635,0.3989634216174674,0.7467681599243954,FBgn0010194; FBgn0004360; FBgn0031903
XPC,ENSG00000154767,"XPC complex subunit, DNA damage recognition and repair factor [Source:HGNC Symbol;Acc:HGNC:12816]",2.156259099337438,1774.0960856434888,0.0783097786456641,0.060606278927669,0.0310634390756067,0.2044133959350807,FBgn0004698
CCDC174,ENSG00000154781,coiled-coil domain containing 174 [Source:HGNC Symbol;Acc:HGNC:28033],-0.6381177240695611,316.9303935652568,-0.0441412377098236,-0.0159922535893265,0.5233970497871188,0.818619066937787,FBgn0038583
FLCN,ENSG00000154803,folliculin [Source:HGNC Symbol;Acc:HGNC:27310],0.8090730953917347,173.47963062240342,0.0577126996392641,0.020945735242841,0.4184731028105491,0.7590774107508469,FBgn0261111
PLCL2,ENSG00000154822,phospholipase C like 2 [Source:HGNC Symbol;Acc:HGNC:9064],0.9665374796311248,5153.807650250954,0.0390871229867036,0.0253044929271126,0.3337753019257473,0.6983820183716567,FBgn0004611; FBgn0003416
PPP4R1,ENSG00000154845,protein phosphatase 4 regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:9320],-0.9383529612744428,4836.635255634417,-0.0278097380631237,-0.0217338550214565,0.3480630509350148,0.7106689342952351,FBgn0260439
PIEZO2,ENSG00000154864,piezo type mechanosensitive ion channel component 2 [Source:HGNC Symbol;Acc:HGNC:26270],1.4579245023653538,2935.280501645301,0.0746454332156591,0.0432748849428203,0.1448613540433743,0.4778543071186879,FBgn0264953
MPPE1,ENSG00000154889,metallophosphoesterase 1 [Source:HGNC Symbol;Acc:HGNC:15988],-0.6635913459733533,314.3035389882432,-0.0474819463984533,-0.0168319934546113,0.5069518976332505,0.8091611480644654,FBgn0031997
EME1,ENSG00000154920,essential meiotic structure-specific endonuclease 1 [Source:HGNC Symbol;Acc:HGNC:24965],1.496827180726653,2.539183385153204,0.9054443848961108,0.0069287560859323,0.1344382318458106,,FBgn0033549
ZNF18,ENSG00000154957,zinc finger protein 18 [Source:HGNC Symbol;Acc:HGNC:12969],-0.6576023079975964,102.68368537605528,-0.0703878940191988,-0.0137016646009487,0.5107937111123126,0.8104370177910997,FBgn0001180; FBgn0033581
CA10,ENSG00000154975,carbonic anhydrase 10 [Source:HGNC Symbol;Acc:HGNC:1369],-6.60522922922349,2945.211129942549,-0.3496878055553687,-0.3336169925738542,3.969027191306119e-11,1.2036658638105116e-08,FBgn0037788; FBgn0033542; FBgn0039235; FBgn0034554; FBgn0052698
SEPTIN14,ENSG00000154997,septin 14 [Source:HGNC Symbol;Acc:HGNC:33280],-1.6094082172304476,894.5119601453457,-0.0703471939615197,-0.046588406362711,0.1075271096726501,0.4075022489758756,FBgn0014029; FBgn0011710
APOOL,ENSG00000155008,apolipoprotein O like [Source:HGNC Symbol;Acc:HGNC:24009],-0.1930913858982887,3565.357668129589,-0.0078552553090408,-0.0048123124627154,0.84688739876773,0.9573792313007417,FBgn0038400
FBXL18,ENSG00000155034,F-box and leucine rich repeat protein 18 [Source:HGNC Symbol;Acc:HGNC:21874],0.945570842332914,113.61885309741513,0.0959827345107885,0.0211427070020951,0.3443675219073019,0.7078894574135147,FBgn0037236; FBgn0039667; FBgn0033639; FBgn0039554; FBgn0033337
PROM2,ENSG00000155066,prominin 2 [Source:HGNC Symbol;Acc:HGNC:20685],-1.5087856183767765,2140.0951623596925,-0.0518054390687578,-0.0384607489246649,0.1313535771622353,0.4544921926576538,FBgn0026189; FBgn0266437
AK9,ENSG00000155085,adenylate kinase 9 [Source:HGNC Symbol;Acc:HGNC:33814],-1.7485522690201445,156.50344883405387,-0.2557104536951979,-0.0333283545916132,0.0803684430561492,0.35070837112866,FBgn0032083
AZIN1,ENSG00000155096,antizyme inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:16432],4.179520718990687,1912.8859221777764,0.2545765578699178,0.2247107959161637,2.9212410544919523e-05,0.0014009728610635,FBgn0013307; FBgn0013308
ATP6V1C1,ENSG00000155097,ATPase H+ transporting V1 subunit C1 [Source:HGNC Symbol;Acc:HGNC:856],-0.7601648679710087,4887.154075744572,-0.0261127447791209,-0.0184594072292779,0.4471560420752022,0.7756495614603647,FBgn0287825
PIP4P2,ENSG00000155099,"phosphatidylinositol-4,5-bisphosphate 4-phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:25452]",-1.6993936739675646,2974.455279273605,-0.0402999895128333,-0.0343696735968516,0.0892450331163204,0.3701550830500321,FBgn0036058
OTUD6B,ENSG00000155100,OTU deubiquitinase 6B [Source:HGNC Symbol;Acc:HGNC:24281],-1.5302708347404916,5.218830958013164,-0.5994380848972112,-0.010411145560271,0.1259497042905094,0.8186766597230982,FBgn0003023; FBgn0026738; FBgn0031622
CDK19,ENSG00000155111,cyclin dependent kinase 19 [Source:HGNC Symbol;Acc:HGNC:19338],0.2823919119093064,118.01017894160972,0.0242764884695595,0.0065956400888119,0.7776430161001364,0.9313809896839468,FBgn0015618
MMS19,ENSG00000155229,"MMS19 homolog, cytosolic iron-sulfur assembly component [Source:HGNC Symbol;Acc:HGNC:13824]",-0.4858566247698027,451.58977235874,-0.0226204164546424,-0.0125920284130628,0.6270688235785955,0.8682852392360134,FBgn0037301
PI4K2A,ENSG00000155252,phosphatidylinositol 4-kinase type 2 alpha [Source:HGNC Symbol;Acc:HGNC:30031],0.1860684100729527,1310.2734473575124,0.0060863981233321,0.0043145098688839,0.8523911143921657,0.9587656573031113,FBgn0037339
GOLGA7B,ENSG00000155265,golgin A7 family member B [Source:HGNC Symbol;Acc:HGNC:31668],0.8305853890028404,594.8366469516118,0.0370176981316869,0.0220221088624221,0.4062078915853706,0.7514145658405692,FBgn0039427
TRMT44,ENSG00000155275,tRNA methyltransferase 44 homolog [Source:HGNC Symbol;Acc:HGNC:26653],-0.2128983533880374,213.7705055210871,-0.0138932999817682,-0.0053643774260129,0.8314062467488768,0.9515423046804004,FBgn0037708
GRAMD2B,ENSG00000155324,GRAM domain containing 2B [Source:HGNC Symbol;Acc:HGNC:24911],-0.2282896696070467,3515.5222657593727,-0.0121913451714846,-0.0058448369066756,0.8194210550012841,0.9476461651570866,FBgn0085423
ZCCHC10,ENSG00000155329,zinc finger CCHC-type containing 10 [Source:HGNC Symbol;Acc:HGNC:25954],-0.0841085518756003,155.1108923825849,-0.0076829005856203,-0.0017782963778638,0.9329701253261709,0.9815361664642916,FBgn0038389
RHOC,ENSG00000155366,ras homolog family member C [Source:HGNC Symbol;Acc:HGNC:669],1.5302191063049666,8865.961952604108,0.0417500799922341,0.0347779192376496,0.1259625036029392,0.4443377949537827,FBgn0014020
PPM1J,ENSG00000155367,"protein phosphatase, Mg2+/Mn2+ dependent 1J [Source:HGNC Symbol;Acc:HGNC:20785]",2.497239488316401,644.8482473320578,0.1132490839002369,0.0854787455834975,0.012516439386869,0.1177333560294196,FBgn0035425; FBgn0086361; FBgn0035143; FBgn0032702; FBgn0039421; FBgn0031194; FBgn0029958
DBI,ENSG00000155368,"diazepam binding inhibitor, acyl-CoA binding protein [Source:HGNC Symbol;Acc:HGNC:2690]",-0.962754683951997,2419.056810986745,-0.0998890984145202,-0.0208068777649527,0.3356706469793662,0.6994947536386914,FBgn0010387
SLC16A1,ENSG00000155380,solute carrier family 16 member 1 [Source:HGNC Symbol;Acc:HGNC:10922],6.402050350887026,901.7012301969536,0.3398859137396391,0.3233320400520346,1.5330408855698572e-10,4.15978541345021e-08,FBgn0259834; FBgn0031012; FBgn0033913; FBgn0035173; FBgn0023549; FBgn0031002; FBgn0033657; FBgn0033955
HEATR3,ENSG00000155393,HEAT repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:26087],0.1028461778218766,392.6359753395256,0.0060360477662662,0.0026687401853831,0.918085054952046,0.976809077385399,FBgn0037439
OXA1L,ENSG00000155463,OXA1L mitochondrial inner membrane protein [Source:HGNC Symbol;Acc:HGNC:8526],-0.1801334835813504,351.42015826222337,-0.0097315666054016,-0.0044026365695359,0.8570477764411134,0.9589940135330994,FBgn0027615
SLC7A7,ENSG00000155465,solute carrier family 7 member 7 [Source:HGNC Symbol;Acc:HGNC:11065],-2.9177892159491003,232.63182412288307,-0.2421107639388651,-0.1748203905469073,0.0035252256132958,0.0500801144316781,FBgn0036764; FBgn0037203; FBgn0036493; FBgn0002778; FBgn0039844
MAGEC1,ENSG00000155495,MAGE family member C1 [Source:HGNC Symbol;Acc:HGNC:6812],0.106949200331685,153.11343439453736,0.008542926799394,0.0025382366869432,0.9148292807721536,0.9756728086513936,FBgn0037481
LARP1,ENSG00000155506,"La ribonucleoprotein 1, translational regulator [Source:HGNC Symbol;Acc:HGNC:29531]",-0.3180156043703426,3653.375289173123,-0.0118845812978626,-0.0077962488850231,0.7504731003239427,0.9223130463092052,FBgn0035424
CNOT8,ENSG00000155508,CCR4-NOT transcription complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:9207],-0.8862502531976296,1924.5634620533792,-0.0312382167844483,-0.0218814813945181,0.3754826893512391,0.7295194415311411,FBgn0036239
