name,ortholog_ensg,description,stat,baseMean,LFC_raw,lfcSE,LFC_shrunk,pvalue,padj,dmelanogaster_genes
ARHGAP36,ENSG00000147256,Rho GTPase activating protein 36 [Source:HGNC Symbol;Acc:HGNC:26388],0.5997154651297899,400.16930786456055,0.0511830066306652,0.0853454839947945,0.0197621872230117,0.5486958797235153,0.7714230479078027,FBgn0259216
GPC3,ENSG00000147257,glypican 3 [Source:HGNC Symbol;Acc:HGNC:4451],-1.2235891324745896,3890.350460570926,-0.0944524652962391,0.0771929586406331,-0.0451726177438512,0.2211072612942989,0.4905434429247048,FBgn0263930
MCPH1,ENSG00000147316,microcephalin 1 [Source:HGNC Symbol;Acc:HGNC:6954],-1.5300505394933015,619.9122866754553,-0.0751126122906458,0.0490915890370003,-0.0531385724285113,0.1260042195942691,0.3550254025054745,FBgn0260959
FBXO25,ENSG00000147364,F-box protein 25 [Source:HGNC Symbol;Acc:HGNC:13596],2.3921057944834967,1125.8001152174556,0.0859722174523236,0.0359399729103063,0.0727027292362093,0.0167520128503195,0.0969199978173103,FBgn0036196
MAGEA4,ENSG00000147381,MAGE family member A4 [Source:HGNC Symbol;Acc:HGNC:6802],-0.7706839200167565,126.82546929217196,-0.0673460989523359,0.0873848502650369,-0.025867353417461,0.4408943053415666,0.6972457535552607,FBgn0037481
CETN2,ENSG00000147400,centrin 2 [Source:HGNC Symbol;Acc:HGNC:1867],1.289364376707275,0.8697494988211295,1.4915717760935236,1.1568271956625924,0.0056177475935076,0.1972714398514521,0.7316483792486131,FBgn0050378; FBgn0039373; FBgn0033027; FBgn0034774
RPL10,ENSG00000147403,ribosomal protein L10 [Source:HGNC Symbol;Acc:HGNC:10298],-0.0234785608577395,23224.15514535197,-0.0010420030451511,0.0443810441136,-0.000411889217444,0.9812685397280448,0.9913980949924514,FBgn0024733
CSGALNACT1,ENSG00000147408,chondroitin sulfate N-acetylgalactosaminyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:24290],0.5405502989020313,269.9766746787328,0.0370964181743556,0.0686271346990392,0.0183242507443873,0.5888175828970346,0.7993606035856649,FBgn0033500
ATP6V1B2,ENSG00000147416,ATPase H+ transporting V1 subunit B2 [Source:HGNC Symbol;Acc:HGNC:854],3.3521601765371,12999.123404902117,0.1117658978346924,0.0333414550465039,0.0999377399248386,0.0008018361249191,0.0113504610158285,FBgn0005671
CCDC25,ENSG00000147419,coiled-coil domain containing 25 [Source:HGNC Symbol;Acc:HGNC:25591],0.1909628892280164,232.19725689784272,0.0135024737509202,0.0707073180841845,0.0063737927911145,0.8485546681649053,0.9375507969744284,FBgn0029929
DOK2,ENSG00000147443,docking protein 2 [Source:HGNC Symbol;Acc:HGNC:2991],-2.671276194537057,257.67524228563593,-0.1555535895122432,0.0582319379143051,-0.1205310419829703,0.0075563443399488,0.0567321036415668,FBgn0029944; FBgn0032042
DOCK5,ENSG00000147459,dedicator of cytokinesis 5 [Source:HGNC Symbol;Acc:HGNC:23476],1.5826192884651669,3157.3035075865105,0.0671828334704655,0.0424504073469367,0.0513045912767829,0.1135082644599578,0.334016674717806,FBgn0260486; FBgn0031216
STAR,ENSG00000147465,steroidogenic acute regulatory protein [Source:HGNC Symbol;Acc:HGNC:11359],-1.5885276314278922,552.691538919217,-0.0795427672843173,0.0500732664075966,-0.0561884866138205,0.112167077967046,0.3318262241484472,FBgn0035028
PLPBP,ENSG00000147471,pyridoxal phosphate binding protein [Source:HGNC Symbol;Acc:HGNC:9457],1.170901956881696,594.5430435776793,0.0559862763195612,0.0478146577435585,0.038830547272667,0.2416381884649547,0.5149876312088993,FBgn0039751
SNTG1,ENSG00000147481,syntrophin gamma 1 [Source:HGNC Symbol;Acc:HGNC:13740],4.88462151862538,1654.5809993131163,0.1662688093026374,0.034039241048389,0.1554594947024469,1.0362771619961042e-06,6.786247148700667e-05,FBgn0034135
PXDNL,ENSG00000147485,peroxidasin like [Source:HGNC Symbol;Acc:HGNC:26359],-0.3823535755715812,1.1102614848384378,-0.3341310284714779,0.8738797014569167,-0.0019669511129423,0.7021991203801103,0.9358670104420884,FBgn0004577; FBgn0038511; FBgn0011828
ST18,ENSG00000147488,ST18 C2H2C-type zinc finger transcription factor [Source:HGNC Symbol;Acc:HGNC:18695],0.8153167959619863,2395.363930709475,0.0407782093763109,0.0500151714993152,0.0267866907689608,0.4148909970586412,0.6803572936621313,FBgn0030400
TACC1,ENSG00000147526,transforming acidic coiled-coil containing protein 1 [Source:HGNC Symbol;Acc:HGNC:11522],2.8384826052517327,4254.40696836941,0.0964659219337905,0.0339850319164578,0.0842915175691918,0.0045328589945488,0.0398987271921242,FBgn0026620
GOLGA7,ENSG00000147533,golgin A7 [Source:HGNC Symbol;Acc:HGNC:24876],1.506372258192411,494.2818775035848,0.0789052727160489,0.0523809916751469,0.0539513347032069,0.1319716381581167,0.3646704639677386,FBgn0039427
PLPP5,ENSG00000147535,phospholipid phosphatase 5 [Source:HGNC Symbol;Acc:HGNC:25026],-2.276578793240348,193.8884721404704,-0.2309226190547954,0.1014340552325508,-0.1258270527305718,0.0228113904534113,0.1206003146633599,FBgn0037164; FBgn0037163; FBgn0037341; FBgn0041087; FBgn0037166; FBgn0037167; FBgn0016078; FBgn0037165
GINS4,ENSG00000147536,GINS complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:28226],-0.3650408128801674,23.543522193045813,-0.0689118640131599,0.1887785189536651,-0.0076403345934457,0.7150809410042567,0.8750875453788037,FBgn0039403
NSD3,ENSG00000147548,nuclear receptor binding SET domain protein 3 [Source:HGNC Symbol;Acc:HGNC:12767],1.8581571718892769,1219.8892486576576,0.0742599760882252,0.0399643136822067,0.0590051006166524,0.063146697933753,0.233632238940157,FBgn0040372; FBgn0030486; FBgn0037841
DNAJC5B,ENSG00000147570,DnaJ heat shock protein family (Hsp40) member C5 beta [Source:HGNC Symbol;Acc:HGNC:24138],5.220139625042787,4990.504461008308,0.1375054335912123,0.026341332506041,0.1305151704255046,1.7878828715570168e-07,1.6722553064058523e-05,FBgn0004179; FBgn0037718; FBgn0287183; FBgn0037051
ADHFE1,ENSG00000147576,alcohol dehydrogenase iron containing 1 [Source:HGNC Symbol;Acc:HGNC:16354],-3.0945037746124675,210.00562401917009,-0.3380926242274606,0.1092558448308245,-0.2558158673023844,0.0019714242615033,0.0217639175717279,FBgn0017482
MRPS28,ENSG00000147586,mitochondrial ribosomal protein S28 [Source:HGNC Symbol;Acc:HGNC:14513],1.773665290126315,239.67953545821948,0.126052609007656,0.0710689946459283,0.0739185772262595,0.0761185310374108,0.2606206837572384,FBgn0034361
PMP2,ENSG00000147588,peripheral myelin protein 2 [Source:HGNC Symbol;Acc:HGNC:9117],0.8736621106873007,2711.2315735170346,0.0578572740617616,0.0662238562872389,0.0305448258513467,0.3823022906972928,0.654593120314323,FBgn0037913
LACTB2,ENSG00000147592,lactamase beta 2 [Source:HGNC Symbol;Acc:HGNC:18512],-3.98031718365458,705.8517653723754,-0.2579677599788555,0.0648108550339194,-0.2263847673836339,6.882337625177598e-05,0.0018078329383931,FBgn0031987
RPL7,ENSG00000147604,ribosomal protein L7 [Source:HGNC Symbol;Acc:HGNC:10363],-2.1442685229021885,21538.84393232007,-0.1061190166260462,0.0494896117219582,-0.0816197770533402,0.0320113774073645,0.1515198434185156,FBgn0005593
ATP6V0D2,ENSG00000147614,ATPase H+ transporting V0 subunit d2 [Source:HGNC Symbol;Acc:HGNC:18266],0.9283834178823474,4284.396864627668,0.0274876915075721,0.0296081241630444,0.0242804207084181,0.3532087169502208,0.6279823839470261,FBgn0285910
DPYS,ENSG00000147647,dihydropyrimidinase [Source:HGNC Symbol;Acc:HGNC:3013],-3.789249930193821,2348.492802708676,-0.1460989460838965,0.0385561651449112,-0.1307802146135872,0.0001511028330939,0.0034213510262529,FBgn0023023
LRP12,ENSG00000147650,LDL receptor related protein 12 [Source:HGNC Symbol;Acc:HGNC:31708],-1.6034214424992048,1140.6888643736124,-0.0642214253854499,0.0400527420198085,-0.0495771610485582,0.1088416401229844,0.3262315466758993,FBgn0000119
EBAG9,ENSG00000147654,estrogen receptor binding site associated antigen 9 [Source:HGNC Symbol;Acc:HGNC:3123],-0.0233705610681197,25.27500525523557,-0.0042693642917939,0.1826812920472799,-0.0004847325064986,0.981354687454406,0.9913980949924514,FBgn0052536
POLR2K,ENSG00000147669,"RNA polymerase II, I and III subunit K [Source:HGNC Symbol;Acc:HGNC:9198]",3.476813069751539,389.72628076782166,0.2079228488481418,0.0598027114707666,0.1764316911901827,0.0005074114507674,0.0081720257507929,FBgn0262954
EIF3H,ENSG00000147677,eukaryotic translation initiation factor 3 subunit H [Source:HGNC Symbol;Acc:HGNC:3273],1.4584335223391234,3370.125528937047,0.0699663620979377,0.0479736381715372,0.0496076083875057,0.1447210863208176,0.3839739823758358,FBgn0022023
UTP23,ENSG00000147679,UTP23 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:28224],1.2067819384511476,143.86490067514512,0.1190269960994344,0.0986317347873141,0.0420630458396692,0.227516133582197,0.4975876567504044,FBgn0031361
NDUFB9,ENSG00000147684,NADH:ubiquinone oxidoreductase subunit B9 [Source:HGNC Symbol;Acc:HGNC:7704],0.3579491908649899,1435.9342479292914,0.0189269542447999,0.0528760917130798,0.0117134510940894,0.7203813373340897,0.877686184204675,FBgn0032511
TATDN1,ENSG00000147687,TatD DNase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24220],0.3921248653392122,162.58339876976834,0.0359512043776987,0.0916830518936838,0.0126113185581479,0.6949659558906339,0.8617543410424314,FBgn0033117
FAM135B,ENSG00000147724,family with sequence similarity 135 member B [Source:HGNC Symbol;Acc:HGNC:28029],1.6520339795885934,1489.1770717481822,0.0671582440451058,0.0406518539417877,0.0522529381759197,0.0985276241125577,0.3062311994156764,FBgn0052333
ARHGAP39,ENSG00000147799,Rho GTPase activating protein 39 [Source:HGNC Symbol;Acc:HGNC:29351],3.766929300241306,2175.879654850788,0.166421776453254,0.0441796920485322,0.1476890178577125,0.0001652677780256,0.003627192812458,FBgn0038853
SLC39A4,ENSG00000147804,solute carrier family 39 member 4 [Source:HGNC Symbol;Acc:HGNC:17129],0.940490821097832,1918.98559030738,0.0273546983732019,0.0290855559241619,0.023100031119687,0.3469658557120272,0.6211868128740552,FBgn0024236
NAPRT,ENSG00000147813,nicotinate phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:30450],-1.253404120775311,3041.897594596322,-0.0535632216471326,0.0427341994168651,-0.0396515521269813,0.2100586725675175,0.4767045793777132,FBgn0031589
VLDLR,ENSG00000147852,very low density lipoprotein receptor [Source:HGNC Symbol;Acc:HGNC:12698],-1.6034214424992048,1140.6888643736124,-0.0642214253854499,0.0400527420198085,-0.0495771610485582,0.1088416401229844,0.3262315466758993,FBgn0000119
AK3,ENSG00000147853,adenylate kinase 3 [Source:HGNC Symbol;Acc:HGNC:17376],-3.0031342615124315,320.7269471976603,-0.1769587294073275,0.0589246813488145,-0.1428918317416293,0.0026721451662619,0.0274285423835375,FBgn0042094
NFIB,ENSG00000147862,nuclear factor I B [Source:HGNC Symbol;Acc:HGNC:7785],0.7743533057223689,2445.0227814869486,0.0489234699857895,0.0631797780473739,0.026732168926997,0.4387218887536194,0.6960017773245026,FBgn0042696
PLIN2,ENSG00000147872,perilipin 2 [Source:HGNC Symbol;Acc:HGNC:248],-0.8449139620766767,14955.629736967878,-0.0940773336601822,0.1113454598725694,-0.0263629203193006,0.3981588784028238,0.6666846336047283,FBgn0030608
HAUS6,ENSG00000147874,HAUS augmin like complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:25948],0.3612282318589258,83.54071606460803,0.044316450663157,0.1226826885459618,0.0101625427936245,0.7179288389922247,0.8762233927602664,FBgn0039638
FBXO10,ENSG00000147912,F-box protein 10 [Source:HGNC Symbol;Acc:HGNC:13589],0.985537346261484,1501.680427778867,0.0374385064214749,0.0379879124454221,0.0289193985263918,0.3243601963185384,0.6002521205688466,FBgn0037760
CEP78,ENSG00000148019,centrosomal protein 78 [Source:HGNC Symbol;Acc:HGNC:25740],0.7513717173257976,6.5845475629293695,0.2557064780114348,0.3403195410675267,0.0095347051163987,0.4524289789677028,,FBgn0038248
SHC3,ENSG00000148082,SHC adaptor protein 3 [Source:HGNC Symbol;Acc:HGNC:18181],-1.1148083987501725,511.1921615931553,-0.0720522462887496,0.0646319550243148,-0.0400054278149831,0.2649325366149215,0.5408904174708558,FBgn0015296
AUH,ENSG00000148090,AU RNA binding methylglutaconyl-CoA hydratase [Source:HGNC Symbol;Acc:HGNC:890],-4.2540067620064095,305.8973725510566,-0.2359774179258486,0.0554718013223254,-0.2116770294160237,2.099789556515741e-05,0.0007586532087223,FBgn0033761; FBgn0035169; FBgn0027793; FBgn0037027
MFSD14B,ENSG00000148110,major facilitator superfamily domain containing 14B [Source:HGNC Symbol;Acc:HGNC:23376],2.39136691615301,3033.2327174950906,0.0977478931253444,0.0408753221703808,0.0802355818427948,0.0167857682577518,0.0969930535355547,FBgn0035400; FBgn0037004; FBgn0037005; FBgn0037003
AOPEP,ENSG00000148120,aminopeptidase O (putative) [Source:HGNC Symbol;Acc:HGNC:1361],4.301413385786208,2816.856678325389,0.1343231882479156,0.0312276863906592,0.1243633813058029,1.6971211124676753e-05,0.0006433631853627,FBgn0285963; FBgn0051445; FBgn0046253; FBgn0038897; FBgn0051233; FBgn0036186; FBgn0030222; FBgn0051343; FBgn0030223; FBgn0263236
PLPPR1,ENSG00000148123,phospholipid phosphatase related 1 [Source:HGNC Symbol;Acc:HGNC:25993],-2.276578793240348,193.8884721404704,-0.2309226190547954,0.1014340552325508,-0.1258270527305718,0.0228113904534113,0.1206003146633599,FBgn0037164; FBgn0037163; FBgn0037341; FBgn0041087; FBgn0037166; FBgn0037167; FBgn0016078; FBgn0037165
ZNF462,ENSG00000148143,zinc finger protein 462 [Source:HGNC Symbol;Acc:HGNC:21684],1.0132360383374042,896.1793056373442,0.0533425884868145,0.0526457670952399,0.034390244577902,0.3109474305630817,0.5867265921259667,FBgn0033252
UGCG,ENSG00000148154,UDP-glucose ceramide glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:12524],0.1118802608954133,659.9195648567527,0.0054479711395591,0.0486946588786738,0.0035687980195464,0.9109183478517175,0.965796954497943,FBgn0067102
STOM,ENSG00000148175,stomatin [Source:HGNC Symbol;Acc:HGNC:3383],2.1116672226312896,4391.954936704968,0.0996058865662772,0.0471693103433983,0.0763739463200007,0.0347150022895388,0.159005831997119,FBgn0260657; FBgn0037986; FBgn0030993; FBgn0250821; FBgn0030992
GSN,ENSG00000148180,gelsolin [Source:HGNC Symbol;Acc:HGNC:4620],-3.373303266023933,18670.72485673,-0.2696493490542156,0.0799362902737314,-0.2237144381136987,0.0007427210059078,0.010803999748729,FBgn0010225
MRRF,ENSG00000148187,mitochondrial ribosome recycling factor [Source:HGNC Symbol;Acc:HGNC:7234],0.5762633012721182,129.28523625866472,0.0513327953883807,0.0890787167516343,0.0188498154622965,0.564437224280625,0.7821678249604413,FBgn0035980
NR6A1,ENSG00000148200,nuclear receptor subfamily 6 group A member 1 [Source:HGNC Symbol;Acc:HGNC:7985],0.050125213115585,110.23652236174256,0.0048466811830325,0.0966914828243523,0.0014888295896295,0.9600226078281224,0.9843830035573428,FBgn0264562
ALAD,ENSG00000148218,aminolevulinate dehydratase [Source:HGNC Symbol;Acc:HGNC:395],0.063543971005446,268.4384975959199,0.0042008143107126,0.0661087786023423,0.0021317838069268,0.9493333461701364,0.9803867638500388,FBgn0036271
SURF4,ENSG00000148248,surfeit 4 [Source:HGNC Symbol;Acc:HGNC:11476],-1.1553193659463117,2270.724155514453,-0.0507133965664188,0.0438955652101269,-0.0367765525500886,0.247959668332473,0.5218886142316279,FBgn0019925
SURF1,ENSG00000148290,SURF1 cytochrome c oxidase assembly factor [Source:HGNC Symbol;Acc:HGNC:11474],-2.244328562418161,251.80754590144136,-0.1450681285911767,0.0646376519999694,-0.1007243357784704,0.0248112691248377,0.1275352755014772,FBgn0029117
SURF6,ENSG00000148296,surfeit 6 [Source:HGNC Symbol;Acc:HGNC:11478],3.3801015690210874,148.41122255107044,0.2736181212679041,0.0809496743457761,0.2237420401032107,0.0007245904738497,0.0106174252742147,FBgn0038746
MED22,ENSG00000148297,mediator complex subunit 22 [Source:HGNC Symbol;Acc:HGNC:11477],-0.9136772923779164,187.95774640567035,-0.0783111248321301,0.0857098293734752,-0.0313823724537038,0.3608864392737858,0.6352954045481546,FBgn0040339; FBgn0052971
REXO4,ENSG00000148300,"REX4 homolog, 3'-5' exonuclease [Source:HGNC Symbol;Acc:HGNC:12820]",0.6872490484698422,146.32672656276566,0.0578328317120686,0.0841511993953768,0.0230787544408669,0.4919258005782361,0.7355631008498352,FBgn0036405
RPL7A,ENSG00000148303,ribosomal protein L7a [Source:HGNC Symbol;Acc:HGNC:10364],-1.6254258578691294,29488.62949121356,-0.0887683006806112,0.0546123345158191,-0.0607165072691999,0.1040718499032598,0.317583048664281,FBgn0014026
GTF3C5,ENSG00000148308,general transcription factor IIIC subunit 5 [Source:HGNC Symbol;Acc:HGNC:4668],0.1382517845957407,134.81380632735414,0.011211840523627,0.0810972571269974,0.0044486591113237,0.8900414298090322,0.9559271235741614,FBgn0086445
PTGES2,ENSG00000148334,prostaglandin E synthase 2 [Source:HGNC Symbol;Acc:HGNC:17822],-1.8006926840243471,631.660891354625,-0.092378330511997,0.0513015526367007,-0.0659620028882963,0.0717513313656108,0.2516560566520208,FBgn0004465
NTMT1,ENSG00000148335,N-terminal Xaa-Pro-Lys N-methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23373],-0.669297664358704,250.6606203857822,-0.0422226581970067,0.0630850224727183,-0.0228117225367224,0.503305616416303,0.7452798661805421,FBgn0033457
CIZ1,ENSG00000148337,CDKN1A interacting zinc finger protein 1 [Source:HGNC Symbol;Acc:HGNC:16744],-0.4632358964318662,4931.152663985792,-0.0164702636972523,0.0355548087359305,-0.0131847661951324,0.6431952887246029,0.8340480667561068,FBgn0004401
SH3GLB2,ENSG00000148341,"SH3 domain containing GRB2 like, endophilin B2 [Source:HGNC Symbol;Acc:HGNC:10834]",2.303921074740994,56.944283151352565,0.3139476314217032,0.1362666607218726,0.1235033109102623,0.0212270744435095,0.114461509175993,FBgn0034264
MIGA2,ENSG00000148343,mitoguardin 2 [Source:HGNC Symbol;Acc:HGNC:23621],1.2798521649125472,523.225085425205,0.0639424969954205,0.0499608460636465,0.0436832717042258,0.2005971336687522,0.4643941970291169,FBgn0030037
PTGES,ENSG00000148344,prostaglandin E synthase [Source:HGNC Symbol;Acc:HGNC:9599],-1.299075177364985,341.9444047851106,-0.1166709930814294,0.0898108093467556,-0.0474698230905731,0.1939181308504275,0.4556780121040334,FBgn0025814; FBgn0053177; FBgn0053178
GPR107,ENSG00000148358,G protein-coupled receptor 107 [Source:HGNC Symbol;Acc:HGNC:17830],1.272882134367044,1899.431450174651,0.0445919843021622,0.0350322964697247,0.0359310701867187,0.2030598697934323,0.4675001557149003,FBgn0030109; FBgn0031356
IDI2,ENSG00000148377,isopentenyl-diphosphate delta isomerase 2 [Source:HGNC Symbol;Acc:HGNC:23487],-1.1766338945961652,344.0331756009968,-0.0836264338349004,0.071072603142715,-0.0429295914677667,0.2393416631767976,0.5120417625210326,FBgn0038876
INPP5E,ENSG00000148384,inositol polyphosphate-5-phosphatase E [Source:HGNC Symbol;Acc:HGNC:21474],-0.2541117620069332,473.981154850651,-0.016554905025493,0.0651481257488639,-0.0085138865609565,0.7994092167928291,0.9166886375624768,FBgn0036273
SEC16A,ENSG00000148396,"SEC16 homolog A, endoplasmic reticulum export factor [Source:HGNC Symbol;Acc:HGNC:29006]",-2.1261506701585304,3728.1798565929657,-0.0754189657764121,0.0354720701759056,-0.0628134507467205,0.03349071602269,0.1556781634719378,FBgn0052654
DPH7,ENSG00000148399,diphthamide biosynthesis 7 [Source:HGNC Symbol;Acc:HGNC:25199],0.8903845182646648,135.80731434017437,0.0760495289369592,0.0854120072585916,0.0305165057326412,0.3732594524751487,0.6465179301438713,FBgn0029892
COMMD3,ENSG00000148444,COMM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:23332],0.1645624906410661,88.47378639156948,0.0170352638797922,0.1035185102840267,0.0050050501319973,0.8692883567557321,0.947178864933192,FBgn0030100
MSRB2,ENSG00000148450,methionine sulfoxide reductase B2 [Source:HGNC Symbol;Acc:HGNC:17061],-2.27695927117632,1479.340182091864,-0.2312118646502551,0.1015441372083949,-0.1246551027652976,0.0227886578936327,0.1205438098305903,FBgn0000565
PDSS1,ENSG00000148459,decaprenyl diphosphate synthase subunit 1 [Source:HGNC Symbol;Acc:HGNC:17759],0.4960105105938894,548.2111865300167,0.0250308646451231,0.0504643835372619,0.0160685921387375,0.6198869953761754,0.8192913948663729,FBgn0051005
MINDY3,ENSG00000148481,MINDY lysine 48 deubiquitinase 3 [Source:HGNC Symbol;Acc:HGNC:23578],-0.0917528655795062,1971.389694814829,-0.0026914827735494,0.0293340459346987,-0.002249254199175,0.92689439383911,0.9725164400451678,FBgn0030973
SLC39A12,ENSG00000148482,solute carrier family 39 member 12 [Source:HGNC Symbol;Acc:HGNC:20860],0.556256491062921,402.1786994691506,0.0582675050143156,0.1047493484578946,0.0171728670153096,0.5780355259573288,0.7909769184902601,FBgn0036461
RSU1,ENSG00000148484,Ras suppressor protein 1 [Source:HGNC Symbol;Acc:HGNC:10464],2.494152705080506,510.5369512650226,0.1114789851283222,0.0446961346437382,0.0902794837850933,0.0126258213519344,0.0800573218604958,FBgn0028546
ANKRD30A,ENSG00000148513,ankyrin repeat domain 30A [Source:HGNC Symbol;Acc:HGNC:17234],1.3142557148433205,242.80702116165529,0.0910878253784211,0.0693075360827175,0.0492470721286493,0.1887601648089906,0.4480164315082153,FBgn0032934; FBgn0259737
FAM13C,ENSG00000148541,family with sequence similarity 13 member C [Source:HGNC Symbol;Acc:HGNC:19371],2.8870586401681986,143.02453759263216,0.3004213454477746,0.1040579298487238,0.2159795334372538,0.0038886174911699,0.0356715688555742,FBgn0028494
NRBF2,ENSG00000148572,nuclear receptor binding factor 2 [Source:HGNC Symbol;Acc:HGNC:19692],1.1597057235986237,239.34365623422352,0.0821155972154635,0.0708072707968145,0.0423646130533353,0.2461686390640597,0.5197585948846224,FBgn0260756
LRIT1,ENSG00000148602,"leucine rich repeat, Ig-like and transmembrane domains 1 [Source:HGNC Symbol;Acc:HGNC:23404]",3.998692082093892,1843.502738987149,0.1948373412875405,0.0487252674843408,0.1735506749535505,6.369347880870288e-05,0.0017181788030121,FBgn0005775; FBgn0028370
RGR,ENSG00000148604,retinal G protein coupled receptor [Source:HGNC Symbol;Acc:HGNC:9990],1.5068451563247778,41.209752452383455,0.2818101762658635,0.1870199967680843,0.0359173036275323,0.1318503518708929,0.3646704639677386,FBgn0039595; FBgn0266429
POLR3A,ENSG00000148606,RNA polymerase III subunit A [Source:HGNC Symbol;Acc:HGNC:30074],-1.179004334071905,307.8901048744553,-0.0722231742638748,0.0612577682513168,-0.0426344858935185,0.2383964500295374,0.5106741899588422,FBgn0030687
GLUD1,ENSG00000148672,glutamate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:4335],3.232795166895492,8241.250262740978,0.1494240542550882,0.0462213182527684,0.1277074415239135,0.0012258542413167,0.0154513214698966,FBgn0001098
HTR7,ENSG00000148680,5-hydroxytryptamine receptor 7 [Source:HGNC Symbol;Acc:HGNC:5302],3.5018610824772773,340.0971505417136,0.2130385077943364,0.0608357963884818,0.1807916533061555,0.0004620204473288,0.0076936782643372,FBgn0004573
RPP30,ENSG00000148688,ribonuclease P/MRP subunit p30 [Source:HGNC Symbol;Acc:HGNC:17688],-0.5916932152892281,96.3736067453158,-0.06381568641793,0.1078526587240586,-0.0180535032996902,0.5540560406499647,0.775415026545217,FBgn0283652
FRA10AC1,ENSG00000148690,FRA10A associated CGG repeat 1 [Source:HGNC Symbol;Acc:HGNC:1162],-0.628374145001513,131.15750925144349,-0.0577907861236497,0.0919687523481899,-0.0204215757832737,0.5297588703093132,0.7605546943129546,FBgn0028932
ADD3,ENSG00000148700,adducin 3 [Source:HGNC Symbol;Acc:HGNC:245],-0.6055275346992287,4817.323376103826,-0.020711345242862,0.0342038042137085,-0.0163050468602408,0.5448285350892947,0.7697125888161578,FBgn0263391
HABP2,ENSG00000148702,hyaluronan binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4798],-3.6171630226963742,18.36645012527824,-0.8389048120424056,0.2319234180982679,-0.6865792510234141,0.0002978497221939,0.0056137100183,FBgn0050289; FBgn0031058; FBgn0025383; FBgn0050287; FBgn0053225; FBgn0050414; FBgn0260477; FBgn0051205; FBgn0050288; FBgn0069056
VAX1,ENSG00000148704,ventral anterior homeobox 1 [Source:HGNC Symbol;Acc:HGNC:12660],0.6282370083371049,6.258034094223179,0.230542923986121,0.3669680724418805,0.00735129993725,0.5298486898610599,,FBgn0034520
DNAJB12,ENSG00000148719,DnaJ heat shock protein family (Hsp40) member B12 [Source:HGNC Symbol;Acc:HGNC:14891],-2.946284880109573,4929.285974556611,-0.2829981950199491,0.0960525565367,-0.2067347075613588,0.0032161604173214,0.0312498383073331,FBgn0263106; FBgn0038195; FBgn0030207; FBgn0031322; FBgn0050156
EIF4EBP2,ENSG00000148730,eukaryotic translation initiation factor 4E binding protein 2 [Source:HGNC Symbol;Acc:HGNC:3289],3.5471122309494896,4606.487313191547,0.3952470127647076,0.1114278283376751,0.3245991041943478,0.0003894786358806,0.0068145143144984,FBgn0261560
NPFFR1,ENSG00000148734,neuropeptide FF receptor 1 [Source:HGNC Symbol;Acc:HGNC:17425],-0.2403480498804738,223.9024247943244,-0.0229504128520808,0.0954882424196667,-0.0074733618034117,0.8100604480457052,0.9202791352018436,FBgn0038880
PLEKHS1,ENSG00000148735,pleckstrin homology domain containing S1 [Source:HGNC Symbol;Acc:HGNC:26285],-1.3423950919061125,737.13518806253,-0.0519397358185152,0.0386918397807639,-0.0404004435918301,0.1794679252802592,0.4341726412859377,FBgn0016794
MTG1,ENSG00000148824,mitochondrial ribosome associated GTPase 1 [Source:HGNC Symbol;Acc:HGNC:32159],-0.9079377778406048,100.4084207765432,-0.0946562160681248,0.1042540781740028,-0.0292735621266676,0.3639110967733654,0.638055756220715,FBgn0039020
NKX6-2,ENSG00000148826,NK6 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:19321],1.0588625363192643,950.9429524946004,0.0492821300756311,0.0465425193405574,0.0344417398690089,0.289662388196249,0.5681731714721042,FBgn0024321; FBgn0040318; FBgn0287186
PAOX,ENSG00000148832,polyamine oxidase [Source:HGNC Symbol;Acc:HGNC:20837],-2.628541119310192,32.668993095397894,-0.4084981570521319,0.1554086995448388,-0.2258368679212679,0.0085751987604146,0.0623696142399925,FBgn0035943; FBgn0036749; FBgn0002036; FBgn0037606; FBgn0033584; FBgn0036750
GSTO1,ENSG00000148834,glutathione S-transferase omega 1 [Source:HGNC Symbol;Acc:HGNC:13312],-5.25596899209767,638.3429994495966,-0.4028839903962005,0.0766526573885681,-0.3729486743132734,1.472471000871753e-07,1.4169701708388945e-05,FBgn0063493; FBgn0034335; FBgn0027590; FBgn0063497; FBgn0063492; FBgn0001149; FBgn0038020; FBgn0050000; FBgn0063494; FBgn0031117; FBgn0063491; FBgn0042206; FBgn0050005; FBgn0010042; FBgn0063496; FBgn0010043; FBgn0034354; FBgn0010040; FBgn0010038; FBgn0030529; FBgn0010044; FBgn0010039; FBgn0010041; FBgn0063499; FBgn0033381; FBgn0063495; FBgn0063498
