gene_id,baseMean,LFC_shrunk,lfcSE_shrunk,stat,pvalue,padj,LFC_raw,ortholog_ensg,name,description
FBgn0259219,1170.3097724613283,0.0339630091812479,0.0690887403340867,1.2133647767399434,0.2249903869284487,0.5920704505232216,0.083829843990713,N/A,N/A,N/A
FBgn0034972,128.14907820149472,0.2611907833180845,0.0850914701317377,3.6698326690392817,0.0002427092922484,0.0070305227728786,0.3122714569460314,N/A,N/A,N/A
FBgn0028953,2306.84308313431,0.0883074256766637,0.0332970920698273,3.099683816108575,0.0019372732702895,0.0330169003139766,0.103210457412321,N/A,N/A,N/A
FBgn0043070,6423.5163045922045,0.0374675849969459,0.0279495223956903,1.6321649639451188,0.1026447393379362,0.3987277099158473,0.0456182312132452,ENSG00000103034; ENSG00000104419; ENSG00000101079; ENSG00000165795,NDRG3; NDRG1; NDRG4; NDRG2,N-myc downstream regulated 1 [Source:HGNC Symbol;Acc:HGNC:7679]; NDRG family member 4 [Source:HGNC Symbol;Acc:HGNC:14466]; NDRG family member 2 [Source:HGNC Symbol;Acc:HGNC:14460]; NDRG family member 3 [Source:HGNC Symbol;Acc:HGNC:14462]
FBgn0033240,203.7829935717235,-0.0267588002446083,0.0799777677697458,-1.0407987894993644,0.2979689419918118,0.6686190543643857,-0.0832407638816127,ENSG00000143303; ENSG00000127720,METTL25; METTL25B,methyltransferase like 25B [Source:HGNC Symbol;Acc:HGNC:24273]; methyltransferase like 25 [Source:HGNC Symbol;Acc:HGNC:26228]
FBgn0033548,54.89867061937996,0.0447309245608651,0.1212912852747396,1.835942459262132,0.0663661672032141,0.3174216530362519,0.2226838205743704,ENSG00000182117,NOP10,NOP10 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:14378]
FBgn0021875,216.6723701885212,0.0090512958785009,0.0665930636650059,0.3578498745927059,0.7204556641675544,0.9111280881280348,0.0238303194812664,ENSG00000071994,PDCD2,programmed cell death 2 [Source:HGNC Symbol;Acc:HGNC:8762]
FBgn0265346,15.457423873238016,-0.0038667286958011,0.2439901028650569,-0.3701154115004164,0.7112964995140858,0.9067975032751902,-0.0903044973239294,N/A,N/A,N/A
FBgn0286785,776.0971241968116,-0.0751484414487677,0.0619452527534309,-2.0613820906802176,0.0392666020778303,0.2356681804566406,-0.127692834628582,ENSG00000144668; ENSG00000005961; ENSG00000140678; ENSG00000143127; ENSG00000005844; ENSG00000161638; ENSG00000137809; ENSG00000169896; ENSG00000083457; ENSG00000005884; ENSG00000077943; ENSG00000115232; ENSG00000135424; ENSG00000156886; ENSG00000164171; ENSG00000213949; ENSG00000091409; ENSG00000138448,ITGA2B; ITGAX; ITGAV; ITGA2; ITGA1; ITGAE; ITGA3; ITGA6; ITGA11; ITGA10; ITGAD; ITGA5; ITGAM; ITGAL; ITGA4; ITGA8; ITGA7; ITGA9,integrin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6139]; integrin subunit alpha 2b [Source:HGNC Symbol;Acc:HGNC:6138]; integrin subunit alpha E [Source:HGNC Symbol;Acc:HGNC:6147]; integrin subunit alpha X [Source:HGNC Symbol;Acc:HGNC:6152]; integrin subunit alpha L [Source:HGNC Symbol;Acc:HGNC:6148]; integrin subunit alpha 10 [Source:HGNC Symbol;Acc:HGNC:6135]; integrin subunit alpha 9 [Source:HGNC Symbol;Acc:HGNC:6145]; integrin subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:6142]; integrin subunit alpha 8 [Source:HGNC Symbol;Acc:HGNC:6144]; integrin subunit alpha V [Source:HGNC Symbol;Acc:HGNC:6150]; integrin subunit alpha 7 [Source:HGNC Symbol;Acc:HGNC:6143]; integrin subunit alpha 5 [Source:HGNC Symbol;Acc:HGNC:6141]; integrin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6137]; integrin subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:6134]; integrin subunit alpha D [Source:HGNC Symbol;Acc:HGNC:6146]; integrin subunit alpha 11 [Source:HGNC Symbol;Acc:HGNC:6136]; integrin subunit alpha M [Source:HGNC Symbol;Acc:HGNC:6149]; integrin subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:6140]
FBgn0033907,212.8040216717052,0.0001232085543751,0.0744645258920181,0.0029948939259789,0.9976104239473929,0.9993897889828648,0.0002230133562949,ENSG00000182180,MRPS16,mitochondrial ribosomal protein S16 [Source:HGNC Symbol;Acc:HGNC:14048]
FBgn0033793,935.4374344206348,-0.0850578855153946,0.0464091520620215,-2.460189145635874,0.0138863809700161,0.1264306168336381,-0.1141752921611501,N/A,N/A,N/A
FBgn0250850,428.8554084794348,-0.0127484682570058,0.0464487101523913,-0.4897697875843781,0.6242968120227842,0.8678878830749532,-0.022749174904905,N/A,N/A,N/A
FBgn0083004,0.6581065731738566,-0.0009595182463028,1.159207380860548,-0.3913718564867504,0.6955223919254638,,-0.4536811447005363,N/A,N/A,N/A
FBgn0263260,559.2246871484213,-0.1253156185680951,0.0628566468138569,-2.7482022052568924,0.0059923041287491,0.0724898086366266,-0.1727427753888952,ENSG00000283128; ENSG00000146910; ENSG00000257727,CNPY2; CNPY1; N/A,canopy FGF signaling regulator 1 [Source:HGNC Symbol;Acc:HGNC:27786]; canopy FGF signaling regulator 2 [Source:HGNC Symbol;Acc:HGNC:13529]; novel protein
FBgn0050447,0.500004568353041,0.0018279137172398,1.444252053470601,0.6363161843822205,0.5245703582740247,,0.9190009559505994,N/A,N/A,N/A
FBgn0034059,241.3786720343816,0.0418838328030867,0.069287643379128,1.4222965185239231,0.1549401891540656,0.4939976160691315,0.0985475739548609,ENSG00000168701,TMEM208,transmembrane protein 208 [Source:HGNC Symbol;Acc:HGNC:25015]
FBgn0034223,284.18904169355085,-0.0140166870215369,0.0559569623375646,-0.534258015805329,0.5931630351416868,0.855454332245791,-0.0298954556689608,ENSG00000071282; ENSG00000139174; ENSG00000135269; ENSG00000136490,LMCD1; LIMD2; TES; PRICKLE1,LIM and cysteine rich domains 1 [Source:HGNC Symbol;Acc:HGNC:6633]; LIM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28142]; prickle planar cell polarity protein 1 [Source:HGNC Symbol;Acc:HGNC:17019]; testin LIM domain protein [Source:HGNC Symbol;Acc:HGNC:14620]
FBgn0033668,88.27656070114628,0.0069247441063665,0.0981543865131603,0.3234218880223848,0.746375755278587,0.9211616328822054,0.0317452770037652,N/A,N/A,N/A
FBgn0034727,505.9117619021808,-0.0162857255576083,0.0586918211288958,-0.6202156100515733,0.5351158456849874,0.8225660499484048,-0.0364015836464959,ENSG00000132676,DAP3,death associated protein 3 [Source:HGNC Symbol;Acc:HGNC:2673]
FBgn0034157,38.65058789987453,-0.0045313039410392,0.1448848801501392,-0.2713801828250585,0.7860986421605647,0.9348704130593743,-0.0393188852637314,N/A,N/A,N/A
FBgn0015300,0.9955485610706676,-0.0021205671980944,0.9743784594774952,-0.7730669278160925,0.4394827725675714,,-0.7532597621984441,N/A,N/A,N/A
FBgn0033633,61.192522990308944,-0.0040179433964209,0.1545710999396005,-0.2598166097034571,0.795005238143174,0.9386578507379212,-0.0401601391444412,N/A,N/A,N/A
FBgn0259967,0.3095032670644013,-0.0008307859440794,1.6207878819051214,-0.4950211083429603,0.6205852205376832,,-0.8023242136895122,N/A,N/A,N/A
FBgn0021995,529.6766970813294,0.0868906477185362,0.0564259762455382,2.295331603946944,0.0217141277546473,0.1656023456199471,0.1295163265599435,ENSG00000124228,DDX27,DEAD-box helicase 27 [Source:HGNC Symbol;Acc:HGNC:15837]
FBgn0034362,288.9376829046997,0.0082623481699701,0.0630584175020656,0.3226803068764599,0.7469373678354057,0.9211616328822054,0.0203477095107104,ENSG00000035141,FAM136A,family with sequence similarity 136 member A [Source:HGNC Symbol;Acc:HGNC:25911]
FBgn0022343,1004.5666685221614,0.0375046385691979,0.053516617127938,1.2947180310616508,0.1954175174806072,0.5528743443457171,0.0692889291569641,N/A,N/A,N/A
FBgn0035092,3008.3269388269173,-0.0767687452212764,0.0460456103251188,-2.296466653652028,0.0216492136977261,0.1654571850176407,-0.1057422086586909,N/A,N/A,N/A
FBgn0033387,817.4066537424542,0.0265941566911863,0.070275637509894,0.9965722664047288,0.3189721732209269,0.6881110293272761,0.0700347513462722,ENSG00000139508; ENSG00000076351; ENSG00000119457,SLC46A3; SLC46A2; SLC46A1,solute carrier family 46 member 1 [Source:HGNC Symbol;Acc:HGNC:30521]; solute carrier family 46 member 2 [Source:HGNC Symbol;Acc:HGNC:16055]; solute carrier family 46 member 3 [Source:HGNC Symbol;Acc:HGNC:27501]
FBgn0266868,0.2024922025007262,0.0006965922999719,2.4657584144793248,0.3711791046239596,0.7105041353238231,,0.91523800050543,N/A,N/A,N/A
FBgn0261267,0.4054800034235831,0.001477476672508,1.3767902222799964,0.433745387760071,0.6644733433656786,,0.5971764088271114,N/A,N/A,N/A
FBgn0033913,3110.254136112343,-0.082256425047013,0.0915055554339205,-2.1416503059268472,0.032221632384032,0.2082992172487487,-0.195972900789062,ENSG00000163053; ENSG00000141526; ENSG00000170190; ENSG00000155380; ENSG00000118596; ENSG00000100156; ENSG00000112394; ENSG00000147100; ENSG00000108932; ENSG00000152779; ENSG00000168679; ENSG00000174326; ENSG00000174327; ENSG00000165449,SLC16A11; SLC16A4; SLC16A7; SLC16A6; SLC16A2; SLC16A9; SLC16A13; SLC16A3; SLC16A1; SLC16A14; SLC16A12; SLC16A10; SLC16A5; SLC16A8,solute carrier family 16 member 3 [Source:HGNC Symbol;Acc:HGNC:10924]; solute carrier family 16 member 14 [Source:HGNC Symbol;Acc:HGNC:26417]; solute carrier family 16 member 4 [Source:HGNC Symbol;Acc:HGNC:10925]; solute carrier family 16 member 1 [Source:HGNC Symbol;Acc:HGNC:10922]; solute carrier family 16 member 6 [Source:HGNC Symbol;Acc:HGNC:10927]; solute carrier family 16 member 11 [Source:HGNC Symbol;Acc:HGNC:23093]; solute carrier family 16 member 13 [Source:HGNC Symbol;Acc:HGNC:31037]; solute carrier family 16 member 2 [Source:HGNC Symbol;Acc:HGNC:10923]; solute carrier family 16 member 10 [Source:HGNC Symbol;Acc:HGNC:17027]; solute carrier family 16 member 12 [Source:HGNC Symbol;Acc:HGNC:23094]; solute carrier family 16 member 7 [Source:HGNC Symbol;Acc:HGNC:10928]; solute carrier family 16 member 9 [Source:HGNC Symbol;Acc:HGNC:23520]; solute carrier family 16 member 5 [Source:HGNC Symbol;Acc:HGNC:10926]; solute carrier family 16 member 8 [Source:HGNC Symbol;Acc:HGNC:16270]
FBgn0262970,1.5261169472715972,-0.0031389303026558,0.716814517454458,-0.8589572127323971,0.3903641226236527,,-0.6157129999587995,N/A,N/A,N/A
FBgn0034436,1067.969145278701,-0.0365342646850224,0.0393118635453439,-1.3596972425720149,0.1739257510809313,0.5262172592122896,-0.0534522324629714,ENSG00000099219,ERMP1,endoplasmic reticulum metallopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:23703]
FBgn0033481,2.9100120432272893,0.0016097857915378,0.5356393241940949,0.3302934379504834,0.7411782507442808,,0.1769181538895411,N/A,N/A,N/A
FBgn0034570,2448.256901045171,0.0295665910406272,0.0403225395597317,1.116083475716261,0.2643864046362116,0.6369364995803688,0.0450033201015318,ENSG00000066827,ZFAT,zinc finger and AT-hook domain containing [Source:HGNC Symbol;Acc:HGNC:19899]
FBgn0266042,19.51814518666984,0.0325882420897461,0.2167151544809245,2.3057334784853847,0.0211255292324137,0.162441872308912,0.4996873869817996,N/A,N/A,N/A
FBgn0285952,15740.848537479911,0.003397522958296,0.0485089748665758,0.138097048675261,0.8901637182453852,0.9686670475465836,0.0066989462633365,ENSG00000132507; ENSG00000163577; ENSG00000253626,EIF5AL1; EIF5A; EIF5A2,eukaryotic translation initiation factor 5A [Source:HGNC Symbol;Acc:HGNC:3300]; eukaryotic translation initiation factor 5A like 1 [Source:HGNC Symbol;Acc:HGNC:17419]; eukaryotic translation initiation factor 5A2 [Source:HGNC Symbol;Acc:HGNC:3301]
FBgn0020269,1260.749027956927,-0.0229443899145658,0.0440070026371477,-0.8653920110456961,0.3868236643582428,0.7375256662717902,-0.0380833085122545,N/A,N/A,N/A
FBgn0266346,1006.306550613321,-0.0320669260462608,0.0429266458098078,-1.178645347783526,0.2385394263235642,0.6083551879352638,-0.0505952913796812,ENSG00000055118; ENSG00000070729; ENSG00000144191; ENSG00000135519; ENSG00000183960; ENSG00000089558; ENSG00000170289; ENSG00000138622; ENSG00000143630; ENSG00000198515; ENSG00000164588; ENSG00000099822; ENSG00000184611; ENSG00000132259,KCNH3; HCN1; CNGA1; KCNH7; KCNH2; CNGB1; HCN2; HCN3; KCNH8; CNGB3; CNGA3; CNGA4; KCNH4; HCN4,cyclic nucleotide gated channel subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:2148]; hyperpolarization activated cyclic nucleotide gated potassium and sodium channel 2 [Source:HGNC Symbol;Acc:HGNC:4846]; cyclic nucleotide gated channel subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:2152]; cyclic nucleotide gated channel subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:2150]; hyperpolarization activated cyclic nucleotide gated potassium channel 4 [Source:HGNC Symbol;Acc:HGNC:16882]; hyperpolarization activated cyclic nucleotide gated potassium channel 3 [Source:HGNC Symbol;Acc:HGNC:19183]; potassium voltage-gated channel subfamily H member 7 [Source:HGNC Symbol;Acc:HGNC:18863]; cyclic nucleotide gated channel subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:2151]; potassium voltage-gated channel subfamily H member 4 [Source:HGNC Symbol;Acc:HGNC:6253]; hyperpolarization activated cyclic nucleotide gated potassium channel 1 [Source:HGNC Symbol;Acc:HGNC:4845]; potassium voltage-gated channel subfamily H member 3 [Source:HGNC Symbol;Acc:HGNC:6252]; cyclic nucleotide gated channel subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:2153]; potassium voltage-gated channel subfamily H member 2 [Source:HGNC Symbol;Acc:HGNC:6251]; potassium voltage-gated channel subfamily H member 8 [Source:HGNC Symbol;Acc:HGNC:18864]
FBgn0083983,72.4405914919181,-0.0067845818488002,0.1175622495258624,-0.3545424914412794,0.7229323657726975,0.9124180535532516,-0.0416808128463406,N/A,N/A,N/A
FBgn0263233,0.7231750581529354,0.0022571540159793,1.1182890200580078,0.8866559270816131,0.3752641734687157,,0.9915375878247216,N/A,N/A,N/A
FBgn0085242,82.82433547516638,0.0114301704843206,0.1101351179502363,0.5618032414692516,0.5742500833613517,0.8444227908640756,0.0618742662640411,ENSG00000184162,NR2C2AP,nuclear receptor 2C2 associated protein [Source:HGNC Symbol;Acc:HGNC:30763]
FBgn0264911,1.4611005465047096,-0.000419381393825,0.8030657628255652,-0.1289127864457956,0.8974266589743948,,-0.103525445185062,N/A,N/A,N/A
FBgn0034408,1101.590789376582,-0.006297495889935,0.0557885123788875,-0.2461595092237683,0.8055587582342223,0.9435551921109924,-0.013732872827511,N/A,N/A,N/A
FBgn0033900,296.8937513204822,-0.0024652592403368,0.066982935887544,-0.0996104950473516,0.9206535614269484,0.977592969518884,-0.0066722034034832,ENSG00000134905,CARS2,"cysteinyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:25695]"
FBgn0034541,33.797418546052995,-0.0226231368278781,0.1557047747351571,-1.3546751449071464,0.1755210801978891,0.5287168734795311,-0.2109293882770836,N/A,N/A,N/A
FBgn0024293,9646.29676008776,0.0389149487041308,0.0519306237494419,1.3374410582519265,0.1810787098345884,0.534680004898179,0.0694541483831362,N/A,N/A,N/A
FBgn0033480,229.4752164338228,0.0106526742369864,0.064519849945206,0.4137070793710822,0.6790886418447449,0.8952553115236912,0.0266923186822916,N/A,N/A,N/A
FBgn0010409,20204.404145075176,0.0959505438355248,0.0614281494806893,2.3120120950485887,0.0207770167904695,0.1609965953360505,0.1420226245758064,ENSG00000105640,RPL18A,ribosomal protein L18a [Source:HGNC Symbol;Acc:HGNC:10311]
FBgn0034628,1454.302758549322,0.3367422210882456,0.0554599044427528,6.388477264944776,1.6754572771763406e-10,4.26656856021665e-08,0.3543043386485366,ENSG00000168306,ACOX2,acyl-CoA oxidase 2 [Source:HGNC Symbol;Acc:HGNC:120]
FBgn0010109,1.9571115313801368,-0.0086325298571706,0.6727686743401596,-2.0854776425337,0.037025965524675,,-1.4030440289334385,ENSG00000163909; ENSG00000197921,HEYL; HES5,hes family bHLH transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:19764]; hes related family bHLH transcription factor with YRPW motif like [Source:HGNC Symbol;Acc:HGNC:4882]
FBgn0034473,13.587045513114692,-0.0076480209145109,0.3359432993147326,-0.9739974883724616,0.330057786301502,0.6969750143826713,-0.3272079297681076,N/A,N/A,N/A
FBgn0034726,232.70340444237584,0.0778714177195079,0.0802065811491921,2.0652260071984965,0.0389016208557384,0.2344328536782693,0.1656447173377882,ENSG00000115350,POLE4,"DNA polymerase epsilon 4, accessory subunit [Source:HGNC Symbol;Acc:HGNC:18755]"
FBgn0033158,3.261339390742135,0.0011652058088485,0.4893507526638427,0.2132932724144444,0.8310982206623623,,0.1043752233941424,N/A,N/A,N/A
FBgn0024556,1837.789145636058,-0.0174896481517134,0.0354494621178136,-0.7132058864681738,0.4757183642843976,0.7914056234489228,-0.0252827650545552,ENSG00000178952,TUFM,"Tu translation elongation factor, mitochondrial [Source:HGNC Symbol;Acc:HGNC:12420]"
FBgn0034472,1.2382386362220703,0.0015435484145928,0.9822496767034846,0.5494336230000952,0.5827079050914747,,0.5396809985618678,ENSG00000100348,TXN2,thioredoxin 2 [Source:HGNC Symbol;Acc:HGNC:17772]
FBgn0025336,525.2685162216518,-0.0512487201156736,0.0494130810433279,-1.6743371441562984,0.0940643583891119,0.3793107545366184,-0.0827341569980494,ENSG00000113048,MRPS27,mitochondrial ribosomal protein S27 [Source:HGNC Symbol;Acc:HGNC:14512]
FBgn0033463,2924.5872313590016,-0.0012279535377505,0.0358744776872641,-0.0241855768279844,0.9807045827902384,0.9949518782211852,-0.0008676449362691,ENSG00000117859,OSBPL9,oxysterol binding protein like 9 [Source:HGNC Symbol;Acc:HGNC:16386]
FBgn0034945,202.72796896254687,-0.0510957308620654,0.0753198868960038,-1.6481454794335206,0.099322821581997,0.3919741590401159,-0.1241381310990928,N/A,N/A,N/A
FBgn0267428,248.3101522367474,-0.0365678648200434,0.0809688672757054,-1.3375566784605597,0.1810409944612386,0.534680004898179,-0.1083004491720064,N/A,N/A,N/A
FBgn0050361,642.0548255220504,0.0091738779110834,0.0496348904574831,0.3511743861506394,0.7254575248270805,0.912996958186103,0.0174305021880608,ENSG00000168959; ENSG00000152822,GRM1; GRM5,glutamate metabotropic receptor 1 [Source:HGNC Symbol;Acc:HGNC:4593]; glutamate metabotropic receptor 5 [Source:HGNC Symbol;Acc:HGNC:4597]
FBgn0284254,263.49943358671624,0.003572676807527,0.0622490873374908,0.1398850650052518,0.8887508016581189,0.9686670475465836,0.0087077176287225,ENSG00000086200,IPO11,importin 11 [Source:HGNC Symbol;Acc:HGNC:20628]
FBgn0025693,720.2794230087644,0.023292346416995,0.0512190917519438,0.8590724268018657,0.3903005586226243,0.7405942326017445,0.0440009094499297,ENSG00000104154,SLC30A4,solute carrier family 30 member 4 [Source:HGNC Symbol;Acc:HGNC:11015]
FBgn0050271,161.39050091073813,0.0163620062744164,0.1247596685275585,0.8608387926553457,0.3893268361640573,0.7403815949257828,0.1073979624273446,N/A,N/A,N/A
FBgn0034802,11030.662038749251,0.0169682178141936,0.0328646065353332,0.712429315629279,0.4761989675103842,0.7918218922753705,0.023413709142393,ENSG00000187969; ENSG00000169714,CNBP; ZCCHC13,CCHC-type zinc finger nucleic acid binding protein [Source:HGNC Symbol;Acc:HGNC:13164]; zinc finger CCHC-type containing 13 [Source:HGNC Symbol;Acc:HGNC:31749]
FBgn0085222,28.02935272903013,0.0306080984589946,0.1988327389007327,2.084309366824096,0.0371320358757161,0.2286636987928356,0.4144289401220868,N/A,N/A,N/A
FBgn0033027,22.78223746734769,-0.002064435006467,0.8136100278524317,-0.6712972794052174,0.5020311674645395,0.8061740177117064,-0.5461741981941406,ENSG00000160014; ENSG00000172421; ENSG00000105507; ENSG00000167791; ENSG00000178372; ENSG00000169885; ENSG00000175544; ENSG00000147400; ENSG00000157782; ENSG00000214360; ENSG00000203965; ENSG00000172771; ENSG00000143933; ENSG00000100314; ENSG00000198668; ENSG00000178363; ENSG00000153140; ENSG00000183166,CALM1; CALML3; EFCAB7; EFCAB9; EFCAB12; CABP5; CALM2; CABP4; CALML6; CABP1; CALM3; CALML5; CALN1; CABP7; EFCAB3; CABP2; CETN3; CETN2,calcium binding protein 1 [Source:HGNC Symbol;Acc:HGNC:1384]; EF-hand calcium binding domain 12 [Source:HGNC Symbol;Acc:HGNC:28061]; calcium binding protein 5 [Source:HGNC Symbol;Acc:HGNC:13714]; centrin 3 [Source:HGNC Symbol;Acc:HGNC:1868]; calcium binding protein 4 [Source:HGNC Symbol;Acc:HGNC:1386]; calmodulin 3 [Source:HGNC Symbol;Acc:HGNC:1449]; calmodulin like 5 [Source:HGNC Symbol;Acc:HGNC:18180]; calmodulin like 6 [Source:HGNC Symbol;Acc:HGNC:24193]; calneuron 1 [Source:HGNC Symbol;Acc:HGNC:13248]; EF-hand calcium binding domain 3 [Source:HGNC Symbol;Acc:HGNC:26379]; calmodulin 1 [Source:HGNC Symbol;Acc:HGNC:1442]; EF-hand calcium binding domain 7 [Source:HGNC Symbol;Acc:HGNC:29379]; calmodulin 2 [Source:HGNC Symbol;Acc:HGNC:1445]; EF-hand calcium binding domain 9 [Source:HGNC Symbol;Acc:HGNC:34530]; calcium binding protein 2 [Source:HGNC Symbol;Acc:HGNC:1385]; calmodulin like 3 [Source:HGNC Symbol;Acc:HGNC:1452]; calcium binding protein 7 [Source:HGNC Symbol;Acc:HGNC:20834]; centrin 2 [Source:HGNC Symbol;Acc:HGNC:1867]
FBgn0082919,1.213697258748766,0.0022501331362041,0.8534664968566644,0.6678725550227738,0.5042149476241107,,0.5700068498819966,N/A,N/A,N/A
FBgn0034294,5.090689931162334,-0.0049829684934556,0.5119344527310725,-0.9676995501836088,0.3331944428430352,,-0.4953987396313508,N/A,N/A,N/A
FBgn0044011,368.9585660049317,0.2731425265357574,0.0734848161778193,4.218854988635881,2.4554612982322225e-05,0.0011999176040792,0.3100217833207836,N/A,N/A,N/A
FBgn0262307,1.329644116471742,0.0005498695588866,0.7705576201484766,0.1587954495513687,0.873830034053585,,0.1223610436967101,N/A,N/A,N/A
FBgn0034507,0.4767526977229259,-0.0006934736925229,1.3945312039229978,-0.363709554492961,0.7160749078738968,,-0.5072043229053662,ENSG00000178226; ENSG00000151006,PRSS53; PRSS36,serine protease 53 [Source:HGNC Symbol;Acc:HGNC:34407]; serine protease 36 [Source:HGNC Symbol;Acc:HGNC:26906]
FBgn0034520,6.388138903288109,-0.0036397169022393,0.3789564660314407,-0.5283484793453642,0.5972574893572474,,-0.2002210725658048,ENSG00000148704,VAX1,ventral anterior homeobox 1 [Source:HGNC Symbol;Acc:HGNC:12660]
FBgn0262560,224.42904932506465,0.0698229382746203,0.0647945607215411,1.959856251087708,0.0500125943078815,0.2711250577857867,0.1269880248665944,N/A,N/A,N/A
FBgn0034145,5793.276031423481,0.001087141408496,0.1005534384931447,0.0383946000184328,0.9693730663703274,0.9920657472830736,0.0038607090514223,ENSG00000064763; ENSG00000197601,FAR2; FAR1,fatty acyl-CoA reductase 2 [Source:HGNC Symbol;Acc:HGNC:25531]; fatty acyl-CoA reductase 1 [Source:HGNC Symbol;Acc:HGNC:26222]
FBgn0266762,9.472763312967295,-0.0101190956955116,0.3300845857076723,-1.2590127416216614,0.208025729673829,,-0.4155806992188667,N/A,N/A,N/A
FBgn0034856,52.57193986881547,0.0448991274292385,0.1330258386489181,1.9522596912835235,0.0509073805158208,0.2736736186124236,0.2597009826934687,N/A,N/A,N/A
FBgn0020621,9165.263263481993,-0.0422138545177563,0.0343200616214468,-1.636117490535554,0.1018150002861128,0.3972056254067763,-0.0561516530951072,ENSG00000027075; ENSG00000067606; ENSG00000126583; ENSG00000160447; ENSG00000171132; ENSG00000154229; ENSG00000123143; ENSG00000065243; ENSG00000166501; ENSG00000163558,PKN2; PRKCH; PKN1; PKN3; PRKCG; PRKCB; PRKCI; PRKCA; PRKCE; PRKCZ,protein kinase N3 [Source:HGNC Symbol;Acc:HGNC:17999]; protein kinase C gamma [Source:HGNC Symbol;Acc:HGNC:9402]; protein kinase C alpha [Source:HGNC Symbol;Acc:HGNC:9393]; protein kinase C eta [Source:HGNC Symbol;Acc:HGNC:9403]; protein kinase N1 [Source:HGNC Symbol;Acc:HGNC:9405]; protein kinase C iota [Source:HGNC Symbol;Acc:HGNC:9404]; protein kinase N2 [Source:HGNC Symbol;Acc:HGNC:9406]; protein kinase C beta [Source:HGNC Symbol;Acc:HGNC:9395]; protein kinase C zeta [Source:HGNC Symbol;Acc:HGNC:9412]; protein kinase C epsilon [Source:HGNC Symbol;Acc:HGNC:9401]
FBgn0019949,305.07808203651695,0.007953818008158,0.0643376877138049,0.3122240329020679,0.7548702687929922,0.924073054912091,0.020087772325598,ENSG00000136807,CDK9,cyclin dependent kinase 9 [Source:HGNC Symbol;Acc:HGNC:1780]
FBgn0035063,159.02870096097,0.0057734623795775,0.0888527124467391,0.2545136572325031,0.7990987544590729,0.940153041318982,0.0226142287998475,N/A,N/A,N/A
FBgn0261581,0.1924389661640642,-0.0003814832498634,2.166787289796781,-0.3772693205466845,0.7059734692081772,,-0.8174623685908239,N/A,N/A,N/A
FBgn0033997,2.342605477320236,0.0006146071594946,0.5870444501288138,0.1327231774852684,0.8944123120453086,,0.0779144047461883,N/A,N/A,N/A
FBgn0033476,3766.083887490368,0.0315886946503171,0.0467617658873639,1.1407013895489213,0.2539942081277729,0.6254918270851366,0.0533412113254773,ENSG00000143797; ENSG00000172197,MBOAT2; MBOAT1,membrane bound O-acyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21579]; membrane bound O-acyltransferase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25193]
FBgn0034614,26.96347448282925,-0.0004645642880517,0.1769838502554625,-0.0340403961670699,0.972844937870839,0.99255341632752,-0.0060246003778693,ENSG00000165118,QNG1,Q-nucleotide N-glycosylase 1 [Source:HGNC Symbol;Acc:HGNC:28144]
FBgn0017556,2.038729000121461,-0.0074709822278328,0.6377639866545752,-1.7274101733718878,0.0840940248396175,,-1.1016799987573265,N/A,N/A,N/A
FBgn0265991,4999.669272066507,0.0184267659742761,0.0472649510358725,0.6691843716304883,0.503377874330588,0.806703335751118,0.0316289665590861,ENSG00000196923; ENSG00000163110; ENSG00000107438; ENSG00000278224; ENSG00000120913,PDLIM2; PDLIM5; PDLIM7; PRICKLE4; PDLIM1,PDZ and LIM domain 5 [Source:HGNC Symbol;Acc:HGNC:17468]; prickle planar cell polarity protein 4 [Source:HGNC Symbol;Acc:HGNC:16805]; PDZ and LIM domain 2 [Source:HGNC Symbol;Acc:HGNC:13992]; PDZ and LIM domain 7 [Source:HGNC Symbol;Acc:HGNC:22958]; PDZ and LIM domain 1 [Source:HGNC Symbol;Acc:HGNC:2067]
FBgn0027066,4127.887568948515,-0.0223964489180443,0.0299854154943915,-0.975889326833436,0.3291193118040793,0.6961126613357664,-0.0292624469416426,ENSG00000166974; ENSG00000101367; ENSG00000084764,MAPRE2; MAPRE3; MAPRE1,microtubule associated protein RP/EB family member 3 [Source:HGNC Symbol;Acc:HGNC:6892]; microtubule associated protein RP/EB family member 2 [Source:HGNC Symbol;Acc:HGNC:6891]; microtubule associated protein RP/EB family member 1 [Source:HGNC Symbol;Acc:HGNC:6890]
